date,country,confirmed,deaths,recovered
2020-1-30,Iran,0,0,0
2020-1-31,Iran,0,0,0
2020-2-1,Iran,0,0,0
2020-2-2,Iran,0,0,0
2020-2-3,Iran,0,0,0
2020-2-4,Iran,0,0,0
2020-2-5,Iran,0,0,0
2020-2-6,Iran,0,0,0
2020-2-7,Iran,0,0,0
2020-2-8,Iran,0,0,0
2020-2-9,Iran,0,0,0
2020-2-10,Iran,0,0,0
2020-2-11,Iran,0,0,0
2020-2-12,Iran,0,0,0
2020-2-13,Iran,0,0,0
2020-2-14,Iran,0,0,0
2020-2-15,Iran,0,0,0
2020-2-16,Iran,0,0,0
2020-2-17,Iran,0,0,0
2020-2-18,Iran,0,0,0
2020-2-19,Iran,2,2,0
2020-2-20,Iran,5,2,0
2020-2-21,Iran,18,4,0
2020-2-22,Iran,28,5,0
2020-2-23,Iran,43,8,0
2020-2-24,Iran,61,12,0
2020-2-25,Iran,95,16,0
2020-2-26,Iran,139,19,49
2020-2-27,Iran,245,26,49
2020-2-28,Iran,388,34,73
2020-2-29,Iran,593,43,123
2020-3-1,Iran,978,54,175
2020-3-2,Iran,1501,66,291
2020-3-3,Iran,2336,77,291
2020-3-4,Iran,2922,92,552
2020-3-5,Iran,3513,107,739
2020-3-6,Iran,4747,124,913
2020-3-7,Iran,5823,145,1669
2020-3-8,Iran,6566,194,2134
2020-3-9,Iran,7161,237,2394
2020-3-10,Iran,8042,291,2731
2020-3-11,Iran,9000,354,2959
2020-3-12,Iran,10075,429,2959
2020-3-13,Iran,11364,514,2959
2020-3-14,Iran,12729,611,2959
2020-3-15,Iran,13938,724,4590
2020-3-16,Iran,14991,853,4590
2020-3-17,Iran,16169,988,5389
2020-3-18,Iran,17361,1135,5389
2020-3-19,Iran,18407,1284,5710
2020-3-20,Iran,19644,1433,6745
2020-3-21,Iran,20610,1556,7635
2020-3-22,Iran,21638,1685,7931
2020-3-23,Iran,23049,1812,7931
2020-3-24,Iran,24811,1934,8913
2020-3-25,Iran,27017,2077,9625
2020-3-26,Iran,29406,2234,10457
2020-1-22,Algeria,0,0,0
2020-1-23,Algeria,0,0,0
2020-1-24,Algeria,0,0,0
2020-1-25,Algeria,0,0,0
2020-1-26,Algeria,0,0,0
2020-1-27,Algeria,0,0,0
2020-1-28,Algeria,0,0,0
2020-1-29,Algeria,0,0,0
2020-1-30,Algeria,0,0,0
2020-1-31,Algeria,0,0,0
2020-2-1,Algeria,0,0,0
2020-2-2,Algeria,0,0,0
2020-2-3,Algeria,0,0,0
2020-2-4,Algeria,0,0,0
2020-2-5,Algeria,0,0,0
2020-2-6,Algeria,0,0,0
2020-2-7,Algeria,0,0,0
2020-2-8,Algeria,0,0,0
2020-2-9,Algeria,0,0,0
2020-2-10,Algeria,0,0,0
2020-2-11,Algeria,0,0,0
2020-2-12,Algeria,0,0,0
2020-2-13,Algeria,0,0,0
2020-2-14,Algeria,0,0,0
2020-2-15,Algeria,0,0,0
2020-2-16,Algeria,0,0,0
2020-2-17,Algeria,0,0,0
2020-2-18,Algeria,0,0,0
2020-2-19,Algeria,0,0,0
2020-2-20,Algeria,0,0,0
2020-2-21,Algeria,0,0,0
2020-2-22,Algeria,0,0,0
2020-2-23,Algeria,0,0,0
2020-2-24,Algeria,0,0,0
2020-2-25,Algeria,1,0,0
2020-2-26,Algeria,1,0,0
2020-2-27,Algeria,1,0,0
2020-2-28,Algeria,1,0,0
2020-2-29,Algeria,1,0,0
2020-3-1,Algeria,1,0,0
2020-3-2,Algeria,3,0,0
2020-3-3,Algeria,5,0,0
2020-3-4,Algeria,12,0,0
2020-3-5,Algeria,12,0,0
2020-3-6,Algeria,17,0,0
2020-3-7,Algeria,17,0,0
2020-3-8,Algeria,19,0,0
2020-3-9,Algeria,20,0,0
2020-3-10,Algeria,20,0,0
2020-3-11,Algeria,20,0,0
2020-3-12,Algeria,24,1,8
2020-3-13,Algeria,26,2,8
2020-3-14,Algeria,37,3,12
2020-3-15,Algeria,48,4,12
2020-3-16,Algeria,54,4,12
2020-3-17,Algeria,60,4,12
2020-3-18,Algeria,74,7,12
2020-3-19,Algeria,87,9,32
2020-3-20,Algeria,90,11,32
2020-3-21,Algeria,139,15,32
2020-3-22,Algeria,201,17,65
2020-3-23,Algeria,230,17,65
2020-3-24,Algeria,264,19,24
2020-3-25,Algeria,302,21,65
2020-3-26,Algeria,367,25,29
2020-1-22,El Salvador,0,0,0
2020-1-23,El Salvador,0,0,0
2020-1-24,El Salvador,0,0,0
2020-1-25,El Salvador,0,0,0
2020-1-26,El Salvador,0,0,0
2020-1-27,El Salvador,0,0,0
2020-1-28,El Salvador,0,0,0
2020-1-29,El Salvador,0,0,0
2020-1-30,El Salvador,0,0,0
2020-1-31,El Salvador,0,0,0
2020-2-1,El Salvador,0,0,0
2020-2-2,El Salvador,0,0,0
2020-2-3,El Salvador,0,0,0
2020-2-4,El Salvador,0,0,0
2020-2-5,El Salvador,0,0,0
2020-2-6,El Salvador,0,0,0
2020-2-7,El Salvador,0,0,0
2020-2-8,El Salvador,0,0,0
2020-2-9,El Salvador,0,0,0
2020-2-10,El Salvador,0,0,0
2020-2-11,El Salvador,0,0,0
2020-2-12,El Salvador,0,0,0
2020-2-13,El Salvador,0,0,0
2020-2-14,El Salvador,0,0,0
2020-2-15,El Salvador,0,0,0
2020-2-16,El Salvador,0,0,0
2020-2-17,El Salvador,0,0,0
2020-2-18,El Salvador,0,0,0
2020-2-19,El Salvador,0,0,0
2020-2-20,El Salvador,0,0,0
2020-2-21,El Salvador,0,0,0
2020-2-22,El Salvador,0,0,0
2020-2-23,El Salvador,0,0,0
2020-2-24,El Salvador,0,0,0
2020-2-25,El Salvador,0,0,0
2020-2-26,El Salvador,0,0,0
2020-2-27,El Salvador,0,0,0
2020-2-28,El Salvador,0,0,0
2020-2-29,El Salvador,0,0,0
2020-3-1,El Salvador,0,0,0
2020-3-2,El Salvador,0,0,0
2020-3-3,El Salvador,0,0,0
2020-3-4,El Salvador,0,0,0
2020-3-5,El Salvador,0,0,0
2020-3-6,El Salvador,0,0,0
2020-3-7,El Salvador,0,0,0
2020-3-8,El Salvador,0,0,0
2020-3-9,El Salvador,0,0,0
2020-3-10,El Salvador,0,0,0
2020-3-11,El Salvador,0,0,0
2020-3-12,El Salvador,0,0,0
2020-3-13,El Salvador,0,0,0
2020-3-14,El Salvador,0,0,0
2020-3-15,El Salvador,0,0,0
2020-3-16,El Salvador,0,0,0
2020-3-17,El Salvador,0,0,0
2020-3-18,El Salvador,0,0,0
2020-3-19,El Salvador,1,0,0
2020-3-20,El Salvador,1,0,0
2020-3-21,El Salvador,3,0,0
2020-3-22,El Salvador,3,0,0
2020-3-23,El Salvador,3,0,0
2020-3-24,El Salvador,5,0,0
2020-3-25,El Salvador,9,0,0
2020-3-26,El Salvador,13,0,0
2020-1-22,Czechia,0,0,0
2020-1-23,Czechia,0,0,0
2020-1-24,Czechia,0,0,0
2020-1-25,Czechia,0,0,0
2020-1-26,Czechia,0,0,0
2020-1-27,Czechia,0,0,0
2020-1-28,Czechia,0,0,0
2020-1-29,Czechia,0,0,0
2020-1-30,Czechia,0,0,0
2020-1-31,Czechia,0,0,0
2020-2-1,Czechia,0,0,0
2020-2-2,Czechia,0,0,0
2020-2-3,Czechia,0,0,0
2020-2-4,Czechia,0,0,0
2020-2-5,Czechia,0,0,0
2020-2-6,Czechia,0,0,0
2020-2-7,Czechia,0,0,0
2020-2-8,Czechia,0,0,0
2020-2-9,Czechia,0,0,0
2020-2-10,Czechia,0,0,0
2020-2-11,Czechia,0,0,0
2020-2-12,Czechia,0,0,0
2020-2-13,Czechia,0,0,0
2020-2-14,Czechia,0,0,0
2020-2-15,Czechia,0,0,0
2020-2-16,Czechia,0,0,0
2020-2-17,Czechia,0,0,0
2020-2-18,Czechia,0,0,0
2020-2-19,Czechia,0,0,0
2020-2-20,Czechia,0,0,0
2020-2-21,Czechia,0,0,0
2020-2-22,Czechia,0,0,0
2020-2-23,Czechia,0,0,0
2020-2-24,Czechia,0,0,0
2020-2-25,Czechia,0,0,0
2020-2-26,Czechia,0,0,0
2020-2-27,Czechia,0,0,0
2020-2-28,Czechia,0,0,0
2020-2-29,Czechia,0,0,0
2020-3-1,Czechia,3,0,0
2020-3-2,Czechia,3,0,0
2020-3-3,Czechia,5,0,0
2020-3-4,Czechia,8,0,0
2020-3-5,Czechia,12,0,0
2020-3-6,Czechia,18,0,0
2020-3-7,Czechia,19,0,0
2020-3-8,Czechia,31,0,0
2020-3-9,Czechia,31,0,0
2020-3-10,Czechia,41,0,0
2020-3-11,Czechia,91,0,0
2020-3-12,Czechia,94,0,0
2020-3-13,Czechia,141,0,0
2020-3-14,Czechia,189,0,0
2020-3-15,Czechia,253,0,0
2020-3-16,Czechia,298,0,3
2020-3-17,Czechia,396,0,3
2020-3-18,Czechia,464,0,3
2020-3-19,Czechia,694,0,3
2020-3-20,Czechia,833,0,4
2020-3-21,Czechia,995,0,6
2020-3-22,Czechia,1120,1,6
2020-3-23,Czechia,1236,1,6
2020-3-24,Czechia,1394,3,10
2020-3-25,Czechia,1654,6,10
2020-3-26,Czechia,1925,9,10
2020-1-22,Chile,0,0,0
2020-1-23,Chile,0,0,0
2020-1-24,Chile,0,0,0
2020-1-25,Chile,0,0,0
2020-1-26,Chile,0,0,0
2020-1-27,Chile,0,0,0
2020-1-28,Chile,0,0,0
2020-1-29,Chile,0,0,0
2020-1-30,Chile,0,0,0
2020-1-31,Chile,0,0,0
2020-2-1,Chile,0,0,0
2020-2-2,Chile,0,0,0
2020-2-3,Chile,0,0,0
2020-2-4,Chile,0,0,0
2020-2-5,Chile,0,0,0
2020-2-6,Chile,0,0,0
2020-2-7,Chile,0,0,0
2020-2-8,Chile,0,0,0
2020-2-9,Chile,0,0,0
2020-2-10,Chile,0,0,0
2020-2-11,Chile,0,0,0
2020-2-12,Chile,0,0,0
2020-2-13,Chile,0,0,0
2020-2-14,Chile,0,0,0
2020-2-15,Chile,0,0,0
2020-2-16,Chile,0,0,0
2020-2-17,Chile,0,0,0
2020-2-18,Chile,0,0,0
2020-2-19,Chile,0,0,0
2020-2-20,Chile,0,0,0
2020-2-21,Chile,0,0,0
2020-2-22,Chile,0,0,0
2020-2-23,Chile,0,0,0
2020-2-24,Chile,0,0,0
2020-2-25,Chile,0,0,0
2020-2-26,Chile,0,0,0
2020-2-27,Chile,0,0,0
2020-2-28,Chile,0,0,0
2020-2-29,Chile,0,0,0
2020-3-1,Chile,0,0,0
2020-3-2,Chile,0,0,0
2020-3-3,Chile,1,0,0
2020-3-4,Chile,1,0,0
2020-3-5,Chile,4,0,0
2020-3-6,Chile,4,0,0
2020-3-7,Chile,4,0,0
2020-3-8,Chile,8,0,0
2020-3-9,Chile,8,0,0
2020-3-10,Chile,13,0,0
2020-3-11,Chile,23,0,0
2020-3-12,Chile,23,0,0
2020-3-13,Chile,43,0,0
2020-3-14,Chile,61,0,0
2020-3-15,Chile,74,0,0
2020-3-16,Chile,155,0,0
2020-3-17,Chile,201,0,0
2020-3-18,Chile,238,0,0
2020-3-19,Chile,238,0,0
2020-3-20,Chile,434,0,6
2020-3-21,Chile,537,0,6
2020-3-22,Chile,632,1,8
2020-3-23,Chile,746,2,8
2020-3-24,Chile,922,2,17
2020-3-25,Chile,1142,3,22
2020-3-26,Chile,1306,4,22
2020-1-22,Belgium,0,0,0
2020-1-23,Belgium,0,0,0
2020-1-24,Belgium,0,0,0
2020-1-25,Belgium,0,0,0
2020-1-26,Belgium,0,0,0
2020-1-27,Belgium,0,0,0
2020-1-28,Belgium,0,0,0
2020-1-29,Belgium,0,0,0
2020-1-30,Belgium,0,0,0
2020-1-31,Belgium,0,0,0
2020-2-1,Belgium,0,0,0
2020-2-2,Belgium,0,0,0
2020-2-3,Belgium,0,0,0
2020-2-4,Belgium,1,0,0
2020-2-5,Belgium,1,0,0
2020-2-6,Belgium,1,0,0
2020-2-7,Belgium,1,0,0
2020-2-8,Belgium,1,0,0
2020-2-9,Belgium,1,0,0
2020-2-10,Belgium,1,0,0
2020-2-11,Belgium,1,0,0
2020-2-12,Belgium,1,0,0
2020-2-13,Belgium,1,0,0
2020-2-14,Belgium,1,0,0
2020-2-15,Belgium,1,0,0
2020-2-16,Belgium,1,0,0
2020-2-17,Belgium,1,0,1
2020-2-18,Belgium,1,0,1
2020-2-19,Belgium,1,0,1
2020-2-20,Belgium,1,0,1
2020-2-21,Belgium,1,0,1
2020-2-22,Belgium,1,0,1
2020-2-23,Belgium,1,0,1
2020-2-24,Belgium,1,0,1
2020-2-25,Belgium,1,0,1
2020-2-26,Belgium,1,0,1
2020-2-27,Belgium,1,0,1
2020-2-28,Belgium,1,0,1
2020-2-29,Belgium,1,0,1
2020-3-1,Belgium,2,0,1
2020-3-2,Belgium,8,0,1
2020-3-3,Belgium,13,0,1
2020-3-4,Belgium,23,0,1
2020-3-5,Belgium,50,0,1
2020-3-6,Belgium,109,0,1
2020-3-7,Belgium,169,0,1
2020-3-8,Belgium,200,0,1
2020-3-9,Belgium,239,0,1
2020-3-10,Belgium,267,0,1
2020-3-11,Belgium,314,3,1
2020-3-12,Belgium,314,3,1
2020-3-13,Belgium,559,3,1
2020-3-14,Belgium,689,4,1
2020-3-15,Belgium,886,4,1
2020-3-16,Belgium,1058,5,1
2020-3-17,Belgium,1243,10,1
2020-3-18,Belgium,1486,14,31
2020-3-19,Belgium,1795,21,31
2020-3-20,Belgium,2257,37,1
2020-3-21,Belgium,2815,67,263
2020-3-22,Belgium,3401,75,263
2020-3-23,Belgium,3743,88,263
2020-3-24,Belgium,4269,122,461
2020-3-25,Belgium,4937,178,547
2020-3-26,Belgium,6235,220,675
2020-1-22,Thailand,2,0,0
2020-1-23,Thailand,3,0,0
2020-1-24,Thailand,5,0,0
2020-1-25,Thailand,7,0,0
2020-1-26,Thailand,8,0,2
2020-1-27,Thailand,8,0,2
2020-1-28,Thailand,14,0,5
2020-1-29,Thailand,14,0,5
2020-1-30,Thailand,14,0,5
2020-1-31,Thailand,19,0,5
2020-2-1,Thailand,19,0,5
2020-2-2,Thailand,19,0,5
2020-2-3,Thailand,19,0,5
2020-2-4,Thailand,25,0,5
2020-2-5,Thailand,25,0,5
2020-2-6,Thailand,25,0,5
2020-2-7,Thailand,25,0,5
2020-2-8,Thailand,32,0,10
2020-2-9,Thailand,32,0,10
2020-2-10,Thailand,32,0,10
2020-2-11,Thailand,33,0,10
2020-2-12,Thailand,33,0,10
2020-2-13,Thailand,33,0,12
2020-2-14,Thailand,33,0,12
2020-2-15,Thailand,33,0,12
2020-2-16,Thailand,34,0,14
2020-2-17,Thailand,35,0,15
2020-2-18,Thailand,35,0,15
2020-2-19,Thailand,35,0,15
2020-2-20,Thailand,35,0,15
2020-2-21,Thailand,35,0,17
2020-2-22,Thailand,35,0,17
2020-2-23,Thailand,35,0,21
2020-2-24,Thailand,35,0,21
2020-2-25,Thailand,37,0,22
2020-2-26,Thailand,40,0,22
2020-2-27,Thailand,40,0,22
2020-2-28,Thailand,41,0,28
2020-2-29,Thailand,42,0,28
2020-3-1,Thailand,42,1,28
2020-3-2,Thailand,43,1,31
2020-3-3,Thailand,43,1,31
2020-3-4,Thailand,43,1,31
2020-3-5,Thailand,47,1,31
2020-3-6,Thailand,48,1,31
2020-3-7,Thailand,50,1,31
2020-3-8,Thailand,50,1,31
2020-3-9,Thailand,50,1,31
2020-3-10,Thailand,53,1,33
2020-3-11,Thailand,59,1,34
2020-3-12,Thailand,70,1,34
2020-3-13,Thailand,75,1,35
2020-3-14,Thailand,82,1,35
2020-3-15,Thailand,114,1,35
2020-3-16,Thailand,147,1,35
2020-3-17,Thailand,177,1,41
2020-3-18,Thailand,212,1,42
2020-3-19,Thailand,272,1,42
2020-3-20,Thailand,322,1,42
2020-3-21,Thailand,411,1,42
2020-3-22,Thailand,599,1,44
2020-3-23,Thailand,721,1,44
2020-3-24,Thailand,827,4,52
2020-3-25,Thailand,934,4,70
2020-3-26,Thailand,1045,4,88
2020-1-22,Haiti,0,0,0
2020-1-23,Haiti,0,0,0
2020-1-24,Haiti,0,0,0
2020-1-25,Haiti,0,0,0
2020-1-26,Haiti,0,0,0
2020-1-27,Haiti,0,0,0
2020-1-28,Haiti,0,0,0
2020-1-29,Haiti,0,0,0
2020-1-30,Haiti,0,0,0
2020-1-31,Haiti,0,0,0
2020-2-1,Haiti,0,0,0
2020-2-2,Haiti,0,0,0
2020-2-3,Haiti,0,0,0
2020-2-4,Haiti,0,0,0
2020-2-5,Haiti,0,0,0
2020-2-6,Haiti,0,0,0
2020-2-7,Haiti,0,0,0
2020-2-8,Haiti,0,0,0
2020-2-9,Haiti,0,0,0
2020-2-10,Haiti,0,0,0
2020-2-11,Haiti,0,0,0
2020-2-12,Haiti,0,0,0
2020-2-13,Haiti,0,0,0
2020-2-14,Haiti,0,0,0
2020-2-15,Haiti,0,0,0
2020-2-16,Haiti,0,0,0
2020-2-17,Haiti,0,0,0
2020-2-18,Haiti,0,0,0
2020-2-19,Haiti,0,0,0
2020-2-20,Haiti,0,0,0
2020-2-21,Haiti,0,0,0
2020-2-22,Haiti,0,0,0
2020-2-23,Haiti,0,0,0
2020-2-24,Haiti,0,0,0
2020-2-25,Haiti,0,0,0
2020-2-26,Haiti,0,0,0
2020-2-27,Haiti,0,0,0
2020-2-28,Haiti,0,0,0
2020-2-29,Haiti,0,0,0
2020-3-1,Haiti,0,0,0
2020-3-2,Haiti,0,0,0
2020-3-3,Haiti,0,0,0
2020-3-4,Haiti,0,0,0
2020-3-5,Haiti,0,0,0
2020-3-6,Haiti,0,0,0
2020-3-7,Haiti,0,0,0
2020-3-8,Haiti,0,0,0
2020-3-9,Haiti,0,0,0
2020-3-10,Haiti,0,0,0
2020-3-11,Haiti,0,0,0
2020-3-12,Haiti,0,0,0
2020-3-13,Haiti,0,0,0
2020-3-14,Haiti,0,0,0
2020-3-15,Haiti,0,0,0
2020-3-16,Haiti,0,0,0
2020-3-17,Haiti,0,0,0
2020-3-18,Haiti,0,0,0
2020-3-19,Haiti,0,0,0
2020-3-20,Haiti,2,0,0
2020-3-21,Haiti,2,0,0
2020-3-22,Haiti,2,0,0
2020-3-23,Haiti,6,0,0
2020-3-24,Haiti,7,0,0
2020-3-25,Haiti,8,0,0
2020-3-26,Haiti,8,0,0
2020-1-22,Iraq,0,0,0
2020-1-23,Iraq,0,0,0
2020-1-24,Iraq,0,0,0
2020-1-25,Iraq,0,0,0
2020-1-26,Iraq,0,0,0
2020-1-27,Iraq,0,0,0
2020-1-28,Iraq,0,0,0
2020-1-29,Iraq,0,0,0
2020-1-30,Iraq,0,0,0
2020-1-31,Iraq,0,0,0
2020-2-1,Iraq,0,0,0
2020-2-2,Iraq,0,0,0
2020-2-3,Iraq,0,0,0
2020-2-4,Iraq,0,0,0
2020-2-5,Iraq,0,0,0
2020-2-6,Iraq,0,0,0
2020-2-7,Iraq,0,0,0
2020-2-8,Iraq,0,0,0
2020-2-9,Iraq,0,0,0
2020-2-10,Iraq,0,0,0
2020-2-11,Iraq,0,0,0
2020-2-12,Iraq,0,0,0
2020-2-13,Iraq,0,0,0
2020-2-14,Iraq,0,0,0
2020-2-15,Iraq,0,0,0
2020-2-16,Iraq,0,0,0
2020-2-17,Iraq,0,0,0
2020-2-18,Iraq,0,0,0
2020-2-19,Iraq,0,0,0
2020-2-20,Iraq,0,0,0
2020-2-21,Iraq,0,0,0
2020-2-22,Iraq,0,0,0
2020-2-23,Iraq,0,0,0
2020-2-24,Iraq,1,0,0
2020-2-25,Iraq,1,0,0
2020-2-26,Iraq,5,0,0
2020-2-27,Iraq,7,0,0
2020-2-28,Iraq,7,0,0
2020-2-29,Iraq,13,0,0
2020-3-1,Iraq,19,0,0
2020-3-2,Iraq,26,0,0
2020-3-3,Iraq,32,0,0
2020-3-4,Iraq,35,2,0
2020-3-5,Iraq,35,2,0
2020-3-6,Iraq,40,3,0
2020-3-7,Iraq,54,4,0
2020-3-8,Iraq,60,6,0
2020-3-9,Iraq,60,6,3
2020-3-10,Iraq,71,7,3
2020-3-11,Iraq,71,7,15
2020-3-12,Iraq,71,8,15
2020-3-13,Iraq,101,9,24
2020-3-14,Iraq,110,10,26
2020-3-15,Iraq,116,10,26
2020-3-16,Iraq,124,10,26
2020-3-17,Iraq,154,11,32
2020-3-18,Iraq,164,12,43
2020-3-19,Iraq,192,13,43
2020-3-20,Iraq,208,17,49
2020-3-21,Iraq,214,17,51
2020-3-22,Iraq,233,20,57
2020-3-23,Iraq,266,23,57
2020-3-24,Iraq,316,27,75
2020-3-25,Iraq,346,29,103
2020-3-26,Iraq,382,36,105
2020-1-22,Georgia,0,0,0
2020-1-23,Georgia,0,0,0
2020-1-24,Georgia,0,0,0
2020-1-25,Georgia,0,0,0
2020-1-26,Georgia,0,0,0
2020-1-27,Georgia,0,0,0
2020-1-28,Georgia,0,0,0
2020-1-29,Georgia,0,0,0
2020-1-30,Georgia,0,0,0
2020-1-31,Georgia,0,0,0
2020-2-1,Georgia,0,0,0
2020-2-2,Georgia,0,0,0
2020-2-3,Georgia,0,0,0
2020-2-4,Georgia,0,0,0
2020-2-5,Georgia,0,0,0
2020-2-6,Georgia,0,0,0
2020-2-7,Georgia,0,0,0
2020-2-8,Georgia,0,0,0
2020-2-9,Georgia,0,0,0
2020-2-10,Georgia,0,0,0
2020-2-11,Georgia,0,0,0
2020-2-12,Georgia,0,0,0
2020-2-13,Georgia,0,0,0
2020-2-14,Georgia,0,0,0
2020-2-15,Georgia,0,0,0
2020-2-16,Georgia,0,0,0
2020-2-17,Georgia,0,0,0
2020-2-18,Georgia,0,0,0
2020-2-19,Georgia,0,0,0
2020-2-20,Georgia,0,0,0
2020-2-21,Georgia,0,0,0
2020-2-22,Georgia,0,0,0
2020-2-23,Georgia,0,0,0
2020-2-24,Georgia,0,0,0
2020-2-25,Georgia,0,0,0
2020-2-26,Georgia,1,0,0
2020-2-27,Georgia,1,0,0
2020-2-28,Georgia,1,0,0
2020-2-29,Georgia,1,0,0
2020-3-1,Georgia,3,0,0
2020-3-2,Georgia,3,0,0
2020-3-3,Georgia,3,0,0
2020-3-4,Georgia,3,0,0
2020-3-5,Georgia,4,0,0
2020-3-6,Georgia,4,0,0
2020-3-7,Georgia,4,0,0
2020-3-8,Georgia,13,0,0
2020-3-9,Georgia,15,0,0
2020-3-10,Georgia,15,0,0
2020-3-11,Georgia,24,0,0
2020-3-12,Georgia,24,0,0
2020-3-13,Georgia,25,0,0
2020-3-14,Georgia,30,0,0
2020-3-15,Georgia,33,0,0
2020-3-16,Georgia,33,0,1
2020-3-17,Georgia,34,0,1
2020-3-18,Georgia,38,0,1
2020-3-19,Georgia,40,0,1
2020-3-20,Georgia,43,0,1
2020-3-21,Georgia,49,0,1
2020-3-22,Georgia,54,0,3
2020-3-23,Georgia,61,0,3
2020-3-24,Georgia,70,0,9
2020-3-25,Georgia,75,0,10
2020-3-26,Georgia,79,0,11
2020-1-22,Gambia,0,0,0
2020-1-23,Gambia,0,0,0
2020-1-24,Gambia,0,0,0
2020-1-25,Gambia,0,0,0
2020-1-26,Gambia,0,0,0
2020-1-27,Gambia,0,0,0
2020-1-28,Gambia,0,0,0
2020-1-29,Gambia,0,0,0
2020-1-30,Gambia,0,0,0
2020-1-31,Gambia,0,0,0
2020-2-1,Gambia,0,0,0
2020-2-2,Gambia,0,0,0
2020-2-3,Gambia,0,0,0
2020-2-4,Gambia,0,0,0
2020-2-5,Gambia,0,0,0
2020-2-6,Gambia,0,0,0
2020-2-7,Gambia,0,0,0
2020-2-8,Gambia,0,0,0
2020-2-9,Gambia,0,0,0
2020-2-10,Gambia,0,0,0
2020-2-11,Gambia,0,0,0
2020-2-12,Gambia,0,0,0
2020-2-13,Gambia,0,0,0
2020-2-14,Gambia,0,0,0
2020-2-15,Gambia,0,0,0
2020-2-16,Gambia,0,0,0
2020-2-17,Gambia,0,0,0
2020-2-18,Gambia,0,0,0
2020-2-19,Gambia,0,0,0
2020-2-20,Gambia,0,0,0
2020-2-21,Gambia,0,0,0
2020-2-22,Gambia,0,0,0
2020-2-23,Gambia,0,0,0
2020-2-24,Gambia,0,0,0
2020-2-25,Gambia,0,0,0
2020-2-26,Gambia,0,0,0
2020-2-27,Gambia,0,0,0
2020-2-28,Gambia,0,0,0
2020-2-29,Gambia,0,0,0
2020-3-1,Gambia,0,0,0
2020-3-2,Gambia,0,0,0
2020-3-3,Gambia,0,0,0
2020-3-4,Gambia,0,0,0
2020-3-5,Gambia,0,0,0
2020-3-6,Gambia,0,0,0
2020-3-7,Gambia,0,0,0
2020-3-8,Gambia,0,0,0
2020-3-9,Gambia,0,0,0
2020-3-10,Gambia,0,0,0
2020-3-11,Gambia,0,0,0
2020-3-12,Gambia,0,0,0
2020-3-13,Gambia,0,0,0
2020-3-14,Gambia,0,0,0
2020-3-15,Gambia,0,0,0
2020-3-16,Gambia,0,0,0
2020-3-17,Gambia,1,0,0
2020-3-18,Gambia,1,0,0
2020-3-19,Gambia,1,0,0
2020-3-20,Gambia,1,0,0
2020-3-21,Gambia,1,0,0
2020-3-22,Gambia,1,0,0
2020-3-23,Gambia,2,1,0
2020-3-24,Gambia,3,1,0
2020-3-25,Gambia,3,1,0
2020-3-26,Gambia,3,1,0
2020-1-22,Philippines,0,0,0
2020-1-23,Philippines,0,0,0
2020-1-24,Philippines,0,0,0
2020-1-25,Philippines,0,0,0
2020-1-26,Philippines,0,0,0
2020-1-27,Philippines,0,0,0
2020-1-28,Philippines,0,0,0
2020-1-29,Philippines,0,0,0
2020-1-30,Philippines,1,0,0
2020-1-31,Philippines,1,0,0
2020-2-1,Philippines,1,0,0
2020-2-2,Philippines,2,1,0
2020-2-3,Philippines,2,1,0
2020-2-4,Philippines,2,1,0
2020-2-5,Philippines,2,1,0
2020-2-6,Philippines,2,1,0
2020-2-7,Philippines,3,1,0
2020-2-8,Philippines,3,1,0
2020-2-9,Philippines,3,1,0
2020-2-10,Philippines,3,1,0
2020-2-11,Philippines,3,1,0
2020-2-12,Philippines,3,1,1
2020-2-13,Philippines,3,1,1
2020-2-14,Philippines,3,1,1
2020-2-15,Philippines,3,1,1
2020-2-16,Philippines,3,1,1
2020-2-17,Philippines,3,1,1
2020-2-18,Philippines,3,1,1
2020-2-19,Philippines,3,1,1
2020-2-20,Philippines,3,1,1
2020-2-21,Philippines,3,1,1
2020-2-22,Philippines,3,1,1
2020-2-23,Philippines,3,1,1
2020-2-24,Philippines,3,1,1
2020-2-25,Philippines,3,1,1
2020-2-26,Philippines,3,1,1
2020-2-27,Philippines,3,1,1
2020-2-28,Philippines,3,1,1
2020-2-29,Philippines,3,1,1
2020-3-1,Philippines,3,1,1
2020-3-2,Philippines,3,1,1
2020-3-3,Philippines,3,1,1
2020-3-4,Philippines,3,1,1
2020-3-5,Philippines,3,1,1
2020-3-6,Philippines,5,1,1
2020-3-7,Philippines,6,1,1
2020-3-8,Philippines,10,1,1
2020-3-9,Philippines,20,1,1
2020-3-10,Philippines,33,1,2
2020-3-11,Philippines,49,1,2
2020-3-12,Philippines,52,2,2
2020-3-13,Philippines,64,5,2
2020-3-14,Philippines,111,8,2
2020-3-15,Philippines,140,11,2
2020-3-16,Philippines,142,12,2
2020-3-17,Philippines,187,12,5
2020-3-18,Philippines,202,19,5
2020-3-19,Philippines,217,17,8
2020-3-20,Philippines,230,18,8
2020-3-21,Philippines,307,19,13
2020-3-22,Philippines,380,25,17
2020-3-23,Philippines,462,33,17
2020-3-24,Philippines,552,35,20
2020-3-25,Philippines,636,38,26
2020-3-26,Philippines,707,45,28
2020-1-22,Moldova,0,0,0
2020-1-23,Moldova,0,0,0
2020-1-24,Moldova,0,0,0
